CMANAME,CSDNAME,Facility name,URL,Full Address,Facility Type,Facility Sub-Type,Exposure,Ownership Type,Civic #,Street name,Street Type,Unit/block,City name,Province,Postal Code,Longitude (X),Latitude (Y),Facility Notes/Comments,Address Notes/Comments
,Saint-Jérôme,Les Centres D'Activites Physiques Riviere-du-Nord,https://caprdn.ca/,"535 Rue Filion, Saint-Jerome, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Arena Jacques Locas Sr,https://hockeycircles.com/find/rink/FR2UK_arena_jacques_locas_sr.html,"535 Rue Filion, Saint-Jerome, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Les Centres Activities Physiques Rivière-Du-Nord,https://caprdn.ca/,"455 Rue Fournier, Saint-Jérôme, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Les Centres Activities Physiques Rivière-Du-Nord,https://caprdn.ca/,"455 Rue Fournier, Saint-Jérôme, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Les Centres Activities Physiques Rivière-Du-Nord,https://caprdn.ca/,"455 Rue Fournier, Saint-Jérôme, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Quartier 50+ ,https://www.vsj.ca/activites-de-loisirs/quartier-50/,"425 Boul Jean-Baptiste-Rolland-E, Saint-Jerome, QC",Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Quartier 50+ ,https://www.vsj.ca/activites-de-loisirs/quartier-50/,"425 Boul Jean-Baptiste-Rolland-E, Saint-Jerome, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Vie Florissante,https://www.google.ca/search?q=Vie+Florissante+saint-jerome&oq=Vie+Florissante+saint-jerome&aqs=chrome..69i57.4630j0j4&sourceid=chrome&ie=UTF-8,"67 116e Av, Saint-Jerome, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Centre de la Famille du Grand Sain-Jerome,https://www.arrondissement.com/bottin/centredelafamilledugrandsaintjerome,"200 Rue Labelle, Saint-Jerome, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Centre D'Action Benevole Saint-Jerome,http://www.cbsj.qc.ca/mission/,"225 Rue de la Gare, Saint-Jerome, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Maison des Jeunes L'Avenue 12-17,https://avenue1217.wixsite.com/avenue1217,"450 Boulevard de la Salette, Saint-Jerome, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,GymnO Laurentides,https://gymno.org/article/269-gymno-laurentides.html,"1155 Avenue du Parcl, Saint-Jerome, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Antre-Jeunes,https://www.antre-jeunes.org/,"655 9e Rue, Saint-Jerome, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Centre Communautaire Méridien 74,https://www.facebook.com/pages/Centre-Communautaire-Meridien-74/1687955311451303,"181 Rue Brière, Saint-Jérôme, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Stade de soccer Desjardins,http://academielafontaine.qc.ca/,"2171 Boulevard Maurice, Saint-Jérôme, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Stade de soccer Desjardins,http://academielafontaine.qc.ca/,"2171 Boulevard Maurice, Saint-Jérôme, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Stade de soccer Desjardins,http://academielafontaine.qc.ca/,"2171 Boulevard Maurice, Saint-Jérôme, QC",Aquatics,50m+ pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Stade de soccer Desjardins,http://academielafontaine.qc.ca/,"2171 Boulevard Maurice, Saint-Jérôme, QC",Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Stade de soccer Desjardins,http://academielafontaine.qc.ca/,"2171 Boulevard Maurice, Saint-Jérôme, QC",Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,
,Saint-Jérôme,Mégamaze amusement center,https://megamaze.com/,"1069 Boul Jean-Baptiste-Rolland O local 100, Saint-Jérôme, QC",Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,
,Blainville,Centre Communautaire de Blainville,https://odyscene.com/programmation/salle/centre-communautaire-de-blainville/,"1000 Chemin du Plan Bouchard, Blainville, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Blainville,Arena de Blainville,https://blainville.ca/activites/installations-recreatives/arenas-et-patinoires,"1009 Rue de la Mairie, Blainville, QC",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Blainville,Centre Recreoaquatique,https://blainville.ca/activites/installations-recreatives/centre-recreoaquatique,"190 Rue Marie Chapleau, Blainville, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Blainville,La Zone,https://blainville.ca/activites/installations-recreatives/la-zone-loisirs-jeunesse,"1020 Rue de la Mairie, Blanville, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Blainville,Sportmax,https://activites.sportmax.ca/,"40 Rue Saint Louis, Blainville, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Blainville,Sportmax,https://activites.sportmax.ca/,"40 Rue Saint Louis, Blainville, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Blainville,Sportmax,https://activites.sportmax.ca/,"40 Rue Saint Louis, Blainville, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Blainville,Sportmax,https://activites.sportmax.ca/,"40 Rue Saint Louis, Blainville, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Blainville,Sportmax,https://activites.sportmax.ca/,"40 Rue Saint Louis, Blainville, QC",Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Public,,,,,,,,,,,
,Blainville,Sportmax,https://activites.sportmax.ca/,"40 Rue Saint Louis, Blainville, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Blainville,Centre 50+ Blainville,http://ww2.centre50plusblainville.qc.ca/,"1001 Chemin du Plan-Bouchard, Blainville, QC",Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,
,Blainville,Youth Club de Blainville,http://www.mdjblainville.com/,"1177 Boulevard Cure-Labelle, Blainville, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Blainville,Défis-Défis inc.,http://www.defisdefis.com/,"104 Émilien-Marcoux local 500, Blainville, QC",Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,
,Blainville,MégaMaze Blainville (123Go),http://megamaze.com/,"631 Boulevard Curé-Labelle, Blainville, QC",Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,
,Mirabel,Arena Saint-Canut,https://mirabel.ca/culture-et-loisirs/sports-et-loisirs/parcs-et-espaces-recreatifs,"15005 Chemin Dupuis, Mirabel, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Mirabel,Arena Jean Laurin ,https://mirabel.ca/culture-et-loisirs/sports-et-loisirs/parcs-et-espaces-recreatifs,"8505 Rue Saint-Jacques, Mirabel, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Mirabel,Arena Val-D'Espoir,https://mirabel.ca/culture-et-loisirs/sports-et-loisirs/parcs-et-espaces-recreatifs,"17750 Rue du Val-D'Espoir, Mirabel QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Mirabel,Centre NAGO,https://www.nagomirabel.com/,"11 695 Montee Sainte Marianne, Mirabel, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Mirabel,Centre Culturel du Domaine-Vert Nord,https://www.google.ca/search?q=Centre+Culturel+du+Domaine-Vert+Nord%2C+Mirabel%2C+QC&oq=Centre+Culturel+du+Domaine-Vert+Nord%2C+Mirabel%2C+QC&aqs=chrome..69i57j0.469j0j4&sourceid=chrome&ie=UTF-8,"17530 Jacques-Cartier St, Mirabel, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mirabel,Centre Extreme Experience Hockey,https://verview.com/biz/9525613-centre-extrme-exprience-hockey-mirabel-quebec,"11695 Montee Sainte Marianne, Mirabel, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Mirabel,Maison des Jeunes Ste-Scholastique,https://mdjmirabel.ca/,"9505 Cote des Saints, Mirabel, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Mirabel,Youth Club de St-Augustin,https://mdjmirabel.ca/,"8503 Rue Saint-Jacques, Mirabel, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Mirabel,Youth Club de Saint-Canut,https://mdjmirabel.ca/,"9625 Boulevard de St Canut, Mirabel, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Mirabel,Youth Club de St-Janvier,https://www.google.ca/search?ei=O6heXvHHKZWyytMPkIWV4Ac&q=Youth+Club+De+St-Janvier&oq=Youth+Club+De+St-Janvier&gs_l=psy-ab.3...39274.39274..39618...0.1..0.165.165.0j1......0....2j1..gws-wiz.......0i71.pTNc49VpHmg&ved=0ahUKEwix0aLU_f7nAhUVmXIEHZBCBXwQ4dUDCAs&uact=5,"13908 Boul du Cure-Labelle, Mirabel, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Mirabel,Mon Gym Mirabel,http://mon-gym.com/,"12110 Rue de L'Avenir, Mirabel, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Dollard-Des Ormeaux,Glenmore Curling Club,https://www.glenmorecurling.com/en/,"120 Rue Glenmore, Dollard-des-Ormeaux, QC",Ice,Curling,Indoor,Private,,,,,,,,,,,
,Dollard-Des Ormeaux,Glenmore Curling Club,https://www.glenmorecurling.com/en/,"120 Rue Glenmore, Dollard-des-Ormeaux, QC",Leisure / Community Centres,General,Indoor,Private,,,,,,,,,,,
,Dollard-Des Ormeaux,Civic Centre,https://ville.ddo.qc.ca/en/my-municipality/city-map,"12001 Salaberry Blvd, Dollard-des-Ormeax, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Dollard-Des Ormeaux,Civic Centre,https://ville.ddo.qc.ca/en/my-municipality/city-map,"12001 Salaberry Blvd, Dollard-des-Ormeax, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Dollard-Des Ormeaux,Civic Centre,https://ville.ddo.qc.ca/en/my-municipality/city-map,"12001 Salaberry Blvd, Dollard-des-Ormeax, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Dollard-Des Ormeaux,My Goal Performance Hockey,https://www.mygoalhockey.com/,"61 Brunswick Blvd, Dollard-des-Ormeaux, QC",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Dollard-Des Ormeaux,Karnak Shriners ,http://karnakshrine.com/,"3350 Sources Blvd, Dollard-des-Ormeaux, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Châteauguay,Centre Multisport,https://www.ville.chateauguay.qc.ca/en/centre-multi-sport%20,"255 Boulevard Brisebois, Chateauguay, QC",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Châteauguay,Centre Multisport,https://www.ville.chateauguay.qc.ca/en/centre-multi-sport%20,"255 Boulevard Brisebois, Chateauguay, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Châteauguay,Centre Multisport,https://www.ville.chateauguay.qc.ca/en/centre-multi-sport%20,"255 Boulevard Brisebois, Chateauguay, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Châteauguay,Polydium Sports Centre,https://www.ville.chateauguay.qc.ca/en/polydium,"111 Boulevard Maple, Chateauguay, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Châteauguay,Polydium Sports Centre,https://www.ville.chateauguay.qc.ca/en/polydium,"111 Boulevard Maple, Chateauguay, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Châteauguay,55 Plus Centre of Chateguay,https://www.facebook.com/55-Centre-Chateauguay-557520321108747/,"27 Boulevard Saint-Francis, Chateauguay, QC",Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,
,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,"195 Boulevard Brisebois, Chateauguay, QC",Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,
,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,"195 Boulevard Brisebois, Chateauguay, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,"195 Boulevard Brisebois, Chateauguay, QC",Physical Recreation & Sports,Running tracks (track and field),Indoor,Public,,,,,,,,,,,
,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,"195 Boulevard Brisebois, Chateauguay, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,"195 Boulevard Brisebois, Chateauguay, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Châteauguay,Centre Communautaire de Chateguay,http://www.centrecommunautairechateauguay.com/,"3 Rue Principale, Chateauguay, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Châteauguay,Centre D'Action Benevole du Grand Chateauguay,http://www.cabchateauguay.org/,"10 Rue Gilmour, Chateauguay, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Châteauguay,Station 7 - Youth Unlimited,https://www.station7jsl.org/,"25a Boulevard d'Anjou, Chateauguay, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Châteauguay,Chateauguay Community Center,http://www.centrecommunautairechateauguay.com/,"3 Rue Principale, Châteauguay, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Châteauguay,Aréna Guy-Scott,https://arenaguide.ca/city/chateauguay/,"75 boul. Maple, Chateauguay, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Mascouche,Arena Mascouche,https://ville.mascouche.qc.ca/loisirs-et-parcs/arena/,"840 Rue Brien, Mascouche, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Mascouche,Complexe Aquatique Desjardins,https://ville.mascouche.qc.ca/loisirs-et-parcs/complexe-aquatique/,"2205 Chemin Ste Marie, Mascouche, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Mascouche,Complexe Aquatique Desjardins,https://ville.mascouche.qc.ca/loisirs-et-parcs/complexe-aquatique/,"2205 Chemin Ste Marie, Mascouche, QC",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Mascouche,Complexe Aquatique Desjardins,https://ville.mascouche.qc.ca/loisirs-et-parcs/complexe-aquatique/,"2205 Chemin Ste Marie, Mascouche, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mascouche,Pavillon Grand Coteau,https://www.zumba.com/ja-JP/class-location/Pavilion_Grand_Coteau-24717,"2510 Boulevard de Mascouche, Mascouche, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mascouche,Pavillon Grand Coteau,https://www.zumba.com/ja-JP/class-location/Pavilion_Grand_Coteau-24717,"2510 Boulevard de Mascouche, Mascouche, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Mascouche,La Maison des Amis,https://www.google.ca/search?q=La+Maison+des+Amis+mascouche&oq=La+Maison+des+Amis+mascouche&aqs=chrome..69i57.4781j0j4&sourceid=chrome&ie=UTF-8,"1747 Avenue Garden, Mascouche, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mascouche,SODAM,https://www.sodam.qc.ca/sodam,"2906 Chemin Ste Marie local 111, Mascouche, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mascouche,La Barak - Maison des Jeunes de Mascouche,https://mdjlabarak.wixsite.com/labarak,"2522 Chemin Ste Marie, Mascouche, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Mascouche,Coopérative de Solidarité le Chez-Nous du Communautaire des Moulins,https://fr-ca.facebook.com/Coop.ChezNous,"2500 Boulevard de Mascouche & Bureau 107, Mascouche, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mascouche,Mascouche Centre Rene-Levesque,https://www.facebook.com/pages/Centre-Sportif-Ren%C3%A9-L%C3%A9vesque/482168498551025,"2936 Rue Dupras, Mascouche, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mascouche,Mascouche Centre Rene-Levesque,https://www.facebook.com/pages/Centre-Sportif-Ren%C3%A9-L%C3%A9vesque/482168498551025,"2936 Rue Dupras, Mascouche, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Mascouche,Mascouche Centre Rene-Levesque,https://www.facebook.com/pages/Centre-Sportif-Ren%C3%A9-L%C3%A9vesque/482168498551025,"2936 Rue Dupras, Mascouche, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Arena Florian-Guindon,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-walter-buswell-arenas,"220 Boulevard Arthur-Sauve, Saint-Eustache, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Arena Paul-Tardif,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-walter-buswell-arenas,"220 Boulevard Arthur-Sauve, Saint-Eustache, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Arena Paul-Tardif,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-walter-buswell-arenas,"220 Boulevard Arthur-Sauve, Saint-Eustache, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Maison du Citoyen de Saint-Eustache,https://www.saint-eustache.ca/citoyens-vie-communautaire/maison-du-citoyen,"184 Rue Saint-Eustache, Saint-Eustache, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Aquatique Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-aquatique-saint-eustache,"230 Boulevard Arthur-Sauve, Saint-Eustache, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Aquatique Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-aquatique-saint-eustache,"230 Boulevard Arthur-Sauve, Saint-Eustache, QC",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Aquatique Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-aquatique-saint-eustache,"230 Boulevard Arthur-Sauve, Saint-Eustache, QC",Aquatics,Spray parks / splash pads,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Aquatique Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-aquatique-saint-eustache,"230 Boulevard Arthur-Sauve, Saint-Eustache, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Aquatique Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-aquatique-saint-eustache,"230 Boulevard Arthur-Sauve, Saint-Eustache, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,"85 Rue Grignon, Saint-Eustache, QC",Physical Recreation & Sports,Sport fields,Both,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,"85 Rue Grignon, Saint-Eustache, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,"85 Rue Grignon, Saint-Eustache, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,"85 Rue Grignon, Saint-Eustache, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,"85 Rue Grignon, Saint-Eustache, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Club Optimiste Saint-Eustache,https://www.yellowpages.ca/bus/Quebec/Saint-Eustache/Club-Optimiste-Saint-Eustache/5918860.html,"130 25e Av, Saint-Eustache, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Centre Sportif Saint-Eustache,https://centresportif.mathers.ca/home.htm,"300 Rue Terry Fox, Saint-Eustache, QC",Aquatics,25m pool with or without other pools,Indoor,Private,,,,,,,,,,,
,Saint-Eustache,Centre Sportif Saint-Eustache,https://centresportif.mathers.ca/home.htm,"300 Rue Terry Fox, Saint-Eustache, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Private,,,,,,,,,,,
,Saint-Eustache,Centre Sportif Saint-Eustache,https://centresportif.mathers.ca/home.htm,"300 Rue Terry Fox, Saint-Eustache, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Private,,,,,,,,,,,
,Saint-Eustache,Centre Sportif Saint-Eustache,https://centresportif.mathers.ca/home.htm,"300 Rue Terry Fox, Saint-Eustache, QC",Physical Recreation & Sports,Tennis and/or pickleball courts ,Both,Private,,,,,,,,,,,
,Saint-Eustache,Centre Sportif Saint-Eustache,https://centresportif.mathers.ca/home.htm,"300 Rue Terry Fox, Saint-Eustache, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,DekHockey Saint-Eustache,https://websports.ca/Profile/216152/DekHockey-St-Eustache,"655 Rue Dubois, Saint-Eustache, QC",Physical Recreation & Sports,Sport fields,Both,Public,,,,,,,,,,,
,Saint-Eustache,La Mouvance Centre de Femmes,http://lamouvance.ca/index.html,"83 Rue Chenier, Saint-Eustache, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Centre D'Entraide Racine Lavoie,https://www.entraideracinelavoie.org/,"154 Rue Dorion, Saint-Eustache, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Chevaliers de Colomb St Eustache,https://chevalierscolomb.ca/,"109 Rue Saint-Nicolas, Saint-Eustache, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Escadron 785 Saint-Eustache Kiwanis,https://www.escadron785.com/,"144 Place de la Gare, Saint-Eustache, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Maison des Jeunes de Saint-Eustache,https://mdjsteustache.com/,"193 Boulevard Arthur-Sauve, Saint-Eustache, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Saint-Eustache,Amusement Diablo,http://www.amusementdiablo.com/,"565 Boulevard Arthur-Sauvé, Saint-Eustache, QC",Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,
,Boucherville,Centre Multifonctionnel Francine-Gadbois,http://www.centremulti.qc.ca/fr/,"1075 Rue Lionel-Daunais, Boucherville, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Boucherville,Centre Multifonctionnel Francine-Gadbois,http://www.centremulti.qc.ca/fr/,"1075 Rue Lionel-Daunais, Boucherville, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Boucherville,Centre Multifonctionnel Francine-Gadbois,http://www.centremulti.qc.ca/fr/,"1075 Rue Lionel-Daunais, Boucherville, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Boucherville,Centre des Glaces Gilles-Cabot,http://www.centredesglaces.boucherville.ca/le-centre.html,"565 Boul de Mortagne, Boucherville, QC",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Boucherville,Centre des Glaces Gilles-Cabot,http://www.centredesglaces.boucherville.ca/le-centre.html,"565 Boul de Mortagne, Boucherville, QC",Ice,Curling,Indoor,Public,,,,,,,,,,,
,Boucherville,Centre des Glaces Gilles-Cabot,http://www.centredesglaces.boucherville.ca/le-centre.html,"565 Boul de Mortagne, Boucherville, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Boucherville,Complexe Aquatique Laurie-Eve-Cormier,https://boucherville.ca/residants/sports-et-loisirs/installations-sportives/#complexe,"490 Chemin du Lac, Boucherville, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Boucherville,Complexe Aquatique Laurie-Eve-Cormier,https://boucherville.ca/residants/sports-et-loisirs/installations-sportives/#complexe,"490 Chemin du Lac, Boucherville, QC",Aquatics,Leisure / wading pools,Both,Public,,,,,,,,,,,
,Boucherville,Complexe Aquatique Laurie-Eve-Cormier,https://boucherville.ca/residants/sports-et-loisirs/installations-sportives/#complexe,"490 Chemin du Lac, Boucherville, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Boucherville,Ecole Secondaire de Mortagne ,https://demortagne.csp.qc.ca/,"955 Boulevard de Montarville, Boucherville, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Boucherville,Ecole Secondaire de Mortagne ,https://demortagne.csp.qc.ca/,"955 Boulevard de Montarville, Boucherville, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Boucherville,Ecole Secondaire de Mortagne ,https://demortagne.csp.qc.ca/,"955 Boulevard de Montarville, Boucherville, QC",Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Public,,,,,,,,,,,
,Boucherville,DekHockey Boucherville,https://websports.ca/Profile/125833/Boucherville/?spid=125833,"669 Chemin du Lac, Boucherville, QC",Physical Recreation & Sports,Sport fields,Both,Public,,,,,,,,,,,
